County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,FCC Issued,EBT/SNAP,FCC Accepted,Location Points
Livingston,Mount Morris Village Farmers' Market,103 Main St.,36 North Main St,Mount Morris,NY,14510,Lisa Torcello,5856584160,,Tuesday  1pm-6pm,May 24-October 11,Y,P/M,42.73078,-77.87658,N,Y,Y,"(42.73078, -77.87658)"
Madison,Cazenovia Farmers' Market,Memorial Park Albany St./US 20,48 Albany St. Memorial Park,Cazenovia,NY,13035,Aileen Randolph,3154154426,http://www.cazenoviachamber.com,Saturday  9am-2pm,May 7-October 29,Y,P/M,42.92975,-75.85456,N,N,Y,"(42.92975, -75.85456)"
Madison,Cazenovia WINTER Farmers' Market,"American Legion Hall, 26 Chenango St",26 Chenango Street,Cazenovia,NY,13035,Aileen Randolph,3154154426,http://www.cazenoviachamber.com,3rd Saturday  10am-1pm,November-April,Y,X/W/P,42.92467,-75.85168,N,N,Y,"(42.92467, -75.85168)"
Madison,Cottage Lawn Farmers' Market,"435 Main St., Madison Co. Historical Society Oneida",435 Main St.,Oneida,NY,13421,Marlene Parlow,3153634136,http://www.mchs1900.org,Tuesday  3pm-7pm,May 17-Sept 13,N,P/M,43.087786,-75.646416,N,N,Y,"(43.087786, -75.646416)"
Madison,Hamilton Parry's Hardware WINTER Farmers' Market,100 Utica Street Hamilton,100 Utica Street,Hamilton,NY,13346,Gwenn Werner,3158240002,http://www.parryshamilton.com,2nd Saturday  10am-1pm,November-April,N,M/X/W/P,42.832844,-75.548027,N,N,Y,"(42.832844, -75.548027)"
Madison,Oneida City Farmers' Market,"Oneida & Main Sts. Across from City Hall, downtown Oneida",Oneida and Main Sts.,Oneida,NY,13421,Marty Winchell,3153634308,http://www.oneidafarmersmarket.com/,Thursday  11am-7pm,June 2-October 27,N,M,43.0962,-75.65257,N,Y,Y,"(43.0962, -75.65257)"
Madison,Oneida Towers Farmers' Market,226 Farrier Ave. Oneida,226 Farrier Ave.,Oneida,NY,13421,Kevin Salm,3158294668,,Thursday  3pm-4pm,July 7-October 13,Y,M,43.09384,-75.65524,N,N,Y,"(43.09384, -75.65524)"
Madison,Town of Lenox/Canastota Farmers' Market,3392 Seneca Turnpike Canastota (new location),South Main St and West Hickory St,Canastota,NY,13032,Lois Brown,3156979291,,"Saturday  10am-5pm, weather permitting",July 9-October 15,Y,M,43.07476,-75.75539,N,N,Y,"(43.07476, -75.75539)"
Madison,Village of Hamilton Farmers' Market,Village Green 3 Broad St.,Broad St and Payne St,Hamilton,NY,13346,Kim Taranto,3158241111,http://www.hamilton-ny.gov,Saturday  8am-1pm,May 7-October 29,Y,P/M,42.82684,-75.54436,N,N,Y,"(42.82684, -75.54436)"
Monroe,441 Ministries Farm Stand,441 Parsells Ave.  Rochester,441 Paresells Ave,Rochester,NY,14609,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tuesday  3pm-7pm,July-September,Y,M,43.1658,-77.56665,N,N,Y,"(43.1658, -77.56665)"
Monroe,Aenon Baptist Farm Stand,175 Genesee St.  Rochester,175 Genesee St,Rochester,NY,14611,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wednesday  11am-2pm,July-September,Y,M,43.1466,-77.63608,N,Y,Y,"(43.1466, -77.63608)"
Monroe,Bridges to Wellness Farm Stand,Gantt Community Center  700 North St. Rochester,700 North Street,Rochester,NY,14605,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tuesday  4pm-6pm,July-September,Y,M,43.17027,-77.59682,N,Y,Y,"(43.17027, -77.59682)"
Monroe,Brightly's Farm Market,525 Drake Rd.  Hamlin,525 Drake Rd.,Hamlin,NY,14464,Betsy Brightly,5859679499,http://www.brightlyfarms.com,"Daily  9am-5pm, closed Sat/Sun after Dec 25",Year-round,Y,YR,43.29471,-77.94344,N,Y,Y,"(43.29471, -77.94344)"
Monroe,Brighton Farmers' Market,Brighton High School lot  1150 Winton Rd. South,1150 Winton Rd South,Rochester,NY,14618,Sue Gardner-Smith,5852698918,http://www.brightonfarmersmarket.org,Sunday  9am-1pm,May 22-October 30,Y,P/M,43.12204,-77.56808,Y,Y,Y,"(43.12204, -77.56808)"
Monroe,Brighton WINTER Farmers' Market,Brookside Center  220 Idlewood Rd. Rochester,220 Idlewood Road,Rochester,NY,14618,Sue Gardner-Smith,5852698918,http://www.brightonfarmersmarket.org,Sunday  1pm-4pm,November 1-May 15,Y,M/X/W/P,43.11275,-77.56809,Y,Y,Y,"(43.11275, -77.56809)"
Monroe,Brockport Farmers' Market,Market St. off Main St.,Main St and Market St,Brockport,NY,14420,Charlene Veltz,5856373602,https://www.facebook.com/The-Brockport-Farmers-Market-119617824757169/,Sunday  8am-1pm,June 19-October 30,Y,M,43.21556,-77.9385,N,N,Y,"(43.21556, -77.9385)"
Monroe,Cathedral Community Farm Stand,296 Flower City Park Rochester,296 Flower City Park,Rochester,NY,14615,Mitch Gruber,5853283380,http://www.foodlinkny.org,Weds 2:30pm-5:30pm,July-September,Y,M,43.19312,-77.63275,N,Y,Y,"(43.19312, -77.63275)"
Monroe,Curbside Market-Affinity Apts.,1 Affinity Ln Rochester,1 Affinity Lane,Rochester,NY,14616,Mitch Gruber,5853283380,http://www.foodlinkny.org,Alt Fri  3:45pm-4:15pm,July 10-March 31,N,M/X/W,43.24028,-77.67841,N,Y,Y,"(43.24028, -77.67841)"
Monroe,Curbside Market-AJHC Woodward,480 Genesee St. Rochester,480 Genesee Street,Rochester,NY,14611,Mitch Gruber,5853283380,http://www.foodlinkny.org,Monday  2:15pm-3:15pm,July-September,Y,M,43.14061,-77.63585,N,Y,Y,"(43.14061, -77.63585)"
Monroe,Curbside Market-Andrews Terrace,125 St. Paul St. Rochester,125 Saint Paul Street,Rochester,NY,14604,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tue  1:15pm-2:15pm,July-March 31,Y,M/X/W,43.15872,-77.61047,N,Y,Y,"(43.15872, -77.61047)"
Monroe,Curbside Market-Blackwell Estates,5 Antoinette Drive,5 Antoinette Drive,Rochester,NY,14623,Mitch Gruber,5853283380,http://www.foodlinkny.org,Monday 3pm-3:45pm,July-September,Y,M,43.08254,-77.60786,N,Y,Y,"(43.08254, -77.60786)"
Monroe,Curbside Market-Buena Vista,229 Avenue A Rochester,229 Avenue A,Rochester,NY,14621,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thu  11am-11:45am,July-March 31,Y,M/X/W,43.17777,-77.61842,N,Y,Y,"(43.17777, -77.61842)"
Monroe,Curbside Market-Carriage Factory Apts,33 Litchfield St. Rochester,33 Litchfield Street,Rochester,NY,14608,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thu  2:30pm-3:15pm,July-March 31,Y,M/X/W,43.15396,-77.62575,N,Y,Y,"(43.15396, -77.62575)"
Monroe,Curbside Market-CDS1 Monarch,860 Hard Road,860 Hard Road,Rochester,NY,14580,Mitch Gruber,5853283380,http://www.foodlinkny.org,Alt Wed 4pm-4:45pm,July-September,Y,M,43.21682,-77.46121,N,Y,Y,"(43.21682, -77.46121)"
Monroe,Curbside Market-CDS Monarch,840 Holt Road,840 Holt Road,Rochester,NY,14580,Mitch Gruber,5853283380,http://www.foodlinkny.org,Alt Wed 4pm-4:45pm,July-September,Y,M,43.21874,-77.44659,N,Y,Y,"(43.21874, -77.44659)"
Monroe,Curbside Market-Centro De Oro,817 East Main St,817 East Main St,Rochester,NY,14605,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wed 12pm-12:45pm,July-September,Y,M,43.16069,-77.59043,N,Y,Y,"(43.16069, -77.59043)"
Monroe,Curbside Market-Charles Settlement House,71 Parkway Rochester,Jones Ave and Durkin Aly,Rochester,NY,14608,Mitch Gruber,5853283380,http://www.foodlinkny.org,Friday  11am-11:45am,July-March 31,Y,M/X/W,43.16603,-77.63234,N,Y,Y,"(43.16603, -77.63234)"
Monroe,Curbside Market-Charlotte Harbortown I,4575 Lake Ave. Rochester,4575 Lake Avenue,Rochester,NY,14612,Mitch Gruber,5853283380,http://www.foodlinkny.org,Friday  1:15pm-2:15pm,July-March 31,Y,M/X/W,43.25492,-77.61411,N,Y,Y,"(43.25492, -77.61411)"
Monroe,Curbside Market-Charlotte Harbortown II,60 River St. Rochester,60 River Street,Rochester,NY,14612,Mitch Gruber,5853283380,http://www.foodlinkny.org,Friday  2:30pm-3:15pm,July-March 31,Y,M/X/W,43.2444,-77.61607,N,Y,Y,"(43.2444, -77.61607)"
Monroe,Curbside Market-Creek House Commons,1200 White Swan Dr. Rochester,1200 White Swan Dr,Rochester,NY,14626,Mitch Gruber,5853283380,http://www.foodlinkny.org,Friday  3pm-3:45pm,July-September,Y,M,43.21894,-77.73798,N,Y,Y,"(43.21894, -77.73798)"
Monroe,Curbside Market-Danforth Towers,140 West Ave Rochester,140 West Avenue,Rochester,NY,14611,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tue  4:30pm-5:15pm,July-September,Y,M,43.15038,-77.64166,N,Y,Y,"(43.15038, -77.64166)"
Monroe,Curbside Market-DePaul Ridgeview,109 Marburger St. Rochester,109 Marburger Street,Rochester,NY,14621,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thursday  3pm-3:45pm,July-September,Y,M,43.19459,-77.60782,N,Y,Y,"(43.19459, -77.60782)"
Monroe,Curbside Market-Dunn Towers,100 Dunn Tower Dr. Rochester,Dunn Tower Drive,Rochester,NY,14606,Mitch Gruber,5853283380,http://www.foodlinkny.org,Mon  1:15pm-2:15pm,July-March 31,Y,M/X/W,43.16924,-77.69727,N,Y,Y,"(43.16924, -77.69727)"
Monroe,Curbside Market-East Court Apt,410 Alexander St,410 Alexander St,Rochester,NY,14607,Mitch Gruber,5853283380,http://www.foodlinkny.org,Fri 12pm-12:45pm,July-September,Y,M,43.15929,-77.59219,N,Y,Y,"(43.15929, -77.59219)"
Monroe,Curbside Market-Glenwood Gardens,41 Kestrel St. Rochester,41 Kestrel St,Rochester,NY,14613,Mitch Gruber,5853283380,http://www.foodlinkny.org,Alt Mon  3:45pm-4:15pm,July-March 31,Y,M/X/W,43.175465,-77.644124,N,Y,Y,"(43.175465, -77.644124)"
Monroe,Curbside Market-Harris Park Apts,122 Harris Park  Rochester,122 Harris Park,Rochester,NY,14610,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wed  1:15pm-2:15pm,January 9-March 31,N,W,43.15131,-77.55331,N,Y,Y,"(43.15131, -77.55331)"
Monroe,Curbside Market-Hudson Ridge Tower,401 Seneca Manor Rochester,401 Seneca Manor Drive,Rochester,NY,14621,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wed  3:45pm-4:15pm,July-March 31,Y,M/X/W,43.19309,-77.60324,N,Y,Y,"(43.19309, -77.60324)"
Monroe,Curbside Market-Jack Kenny Apts,220 Garland Ave.  Rochester,220 Garland Ave.,Rochester,NY,14611,Mitch Gruber,5853283380,http://www.foodlinkny.org,Alt Mon  3:45pm-4:15pm,January 9-March 31,N,W,43.15879,-77.66278,N,Y,Y,"(43.15879, -77.66278)"
Monroe,Curbside Market-James A Dobson Apts,150 Van Auker St. Rochester,150 Van Auker Street,Rochester,NY,14608,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tue  3:45pm-4:15pm,July-March 31,Y,M/X/W,43.14997,-77.62109,N,Y,Y,"(43.14997, -77.62109)"
Monroe,Curbside Market-Jordan Health Brown Square,322 Lake Ave.,322 Lake Ave,Rochester,NY,14608,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thu  9:45am-10:30am,July-March 31,Y,M/X/W,43.17032,-77.62732,N,Y,Y,"(43.17032, -77.62732)"
Monroe,Curbside Market-Jordan Health Holland,80 Holland St. Rochester,82 Holland Street,Rochester,NY,14605,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tue  9:45am-10:30am,July-March 31,Y,M/X/W,43.1693,-77.60223,N,Y,Y,"(43.1693, -77.60223)"
Monroe,Curbside Market-Jordan Health Woodward,480 Genesee St.  Rochester,480 Genesee St.,Rochester,NY,14611,Mitch Gruber,5853283380,http://www.foodlinkny.org,Mon  2:30pm-3:15pm,January 9-March 31,N,W,43.14068,-77.63599,N,Y,Y,"(43.14068, -77.63599)"
Monroe,Curbside Market-Kennedy Towers,666 S Plymouth Ave. Rochester,666 South Plymouth Ave,Rochester,NY,14608,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thu  3:45pm-4:15pm,July-March 31,Y,M/X/W,43.14251,-77.61894,N,Y,Y,"(43.14251, -77.61894)"
Monroe,Curbside Market-Lena Gantt Estates,86 Vienna St. Rochester,86 Vienna Street,Rochester,NY,14605,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wed  9:45am-10:30am,July-March 31,Y,M/X/W,43.17032,-77.60607,N,Y,Y,"(43.17032, -77.60607)"
Monroe,Curbside Market-LifeSpan,25 Franklin Street,25 Franklin Street,Rochester,NY,14604,Mitch Gruber,5853283380,http://www.foodlinkny.org,Monday  11am-11:45am,July-March 31,Y,M/X/W,43.15805,-77.60484,N,Y,Y,"(43.15805, -77.60484)"
Monroe,Curbside Market-Long Pond,1230 Long Pond Road,1230 Long Pond Road,Rochester,NY,14626,Mitch Gruber,5853283380,http://www.foodlinkny.org,Friday 4:30pm-5:15pm,July-September,Y,M,43.2122,-77.69579,N,Y,Y,"(43.2122, -77.69579)"
Monroe,Curbside Market-Maplewood YMCA,25 Driving Park Ave Rochester,25 Driving Park Ave,Rochester,NY,14613,Mitch Gruber,5853283380,http://www.foodlinkny.org,Friday  9:45am-10:30am,July-March 31,Y,M/X/W,43.18092,-77.63017,N,Y,Y,"(43.18092, -77.63017)"
Monroe,Curbside Market-Monroe Co. WIC,250 Waring Rd. Rochester,250 Waring Rd,Rochester,NY,14609,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wed  3pm-3:45pm,July-September,Y,M,43.1836,-77.56554,N,Y,Y,"(43.1836, -77.56554)"
Monroe,Curbside Market-Montgomery Center,10 Cady St. Rochester,10 Cady Street,Rochester,NY,14608,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thursday  12pm-12:45pm,July-September,Y,M,43.14584,-77.62107,N,Y,Y,"(43.14584, -77.62107)"
Monroe,Curbside Market-Newark Housing Authority,200 East Miller St. Newark,200 East Miller St.,Newark,NY,14513,Mitch Gruber,5853283380,,Tuesday 12:30pm-1pm,July-November,Y,M,43.04589,-77.09149,N,Y,Y,"(43.04589, -77.09149)"
Monroe,Curbside Market-Oak Orchard  Albion,301 West Ave. Albion,301 West Ave,Albion,NY,14411,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wed  10:50am-11:20am,July-November,Y,M,43.24124,-78.20258,N,Y,Y,"(43.24124, -78.20258)"
Monroe,Curbside Market-Oak Orchard Brockport,300 West Ave. Brockport,300 West Avenue,Rochester,NY,14420,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wed 12:30pm-1:15pm,July-November,Y,M,43.149964,-77.646425,N,Y,Y,"(43.149964, -77.646425)"
Monroe,Curbside Market-Ogden Senior Center,200 South Union St. Spencerport,200 South Union St.,Spencerport,NY,14559,Mitch Gruber,5853283380,,Monday 12:30pm-1:15pm,July-November,Y,M,43.19063,-77.80076,N,Y,Y,"(43.19063, -77.80076)"
Monroe,Curbside Market-Pieters Family Life Center,1025 Commons Way Rochester,1025 Commons Way,Rochester,NY,14623,Mitch Gruber,5853283380,http://www.foodlinkny.org,Monday 4pm-4:45pm,July-September,Y,M,43.08363,-77.60593,N,Y,Y,"(43.08363, -77.60593)"
Monroe,Curbside Market-Pinnacle Place,919 Clinton Ave. S. Rochester,919 Clinton Ave South,Rochester,NY,14620,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tue  11am-11:45am,July-March 31,Y,M/X/W,43.14006,-77.59637,N,Y,Y,"(43.14006, -77.59637)"
Monroe,Curbside Market-Rotating,Contact Foodlink for more info,1999 Mount Read Boulevard,Rochester,NY,14615,Mitch Gruber,5853283380,http://www.foodlinkny.org,Mon-Fri 5pm-6:15pm,July-September,Y,M,43.192695,-77.659902,N,Y,Y,"(43.192695, -77.659902)"
Monroe,Curbside Market-Saint Ann's Comm,1500 Portland Ave. Rochester,1500 Portland Avenue,Rochester,NY,14621,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wed  2:30pm-3:15pm,July-March 31,Y,M/X/W,43.19411,-77.5813,N,Y,Y,"(43.19411, -77.5813)"
Monroe,Curbside Market-Saint Bernards Park,2260 Lake Ave.  Rochester,2260 Lake Ave.,Rochester,NY,14612,Mitch Gruber,5853283380,http://www.foodlinkny.org,Alt Fri  3:45pm-4:15pm,January 9-March 31,N,W,43.20764,-77.62947,N,Y,Y,"(43.20764, -77.62947)"
Monroe,Curbside Market-Saint Jude Apartments,4075 Lyell Rd. Rochester,4075 Lyell Rd Rochester NY 14606,Rochester,NY,14606,Mitch Gruber,5853283380,http://www.foodlinkny.org,Friday  4pm-4:45pm,July-September,Y,M,43.163475,-77.736702,N,Y,Y,"(43.163475, -77.736702)"
Monroe,Curbside Market-Saint Michaels,108 Evergreen,108 Evergreen,Rochester,NY,14605,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tuesday 12pm-12:45pm,July-September,Y,M,43.17396,-77.61546,N,Y,Y,"(43.17396, -77.61546)"
Monroe,Curbside Market-Saint Simons Terrace,260 St. Paul St. Rochester,260 Saint Paul Street,Rochester,NY,14605,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tue  4pm-4:45pm,July-September,Y,M,43.16357,-77.61088,N,Y,Y,"(43.16357, -77.61088)"
Monroe,Curbside Market-Savannah Towers,15 Savannah St. Rochester,15 Savannah Street,Rochester,NY,14607,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thu  1:15pm-2:15pm,July-March 31,Y,M/X/W,43.15467,-77.59855,N,Y,Y,"(43.15467, -77.59855)"
Monroe,Curbside Market-South View Towers,500 South Ave. Rochester,500 South Ave,Rochester,NY,14620,Mitch Gruber,5853283380,http://www.foodlinkny.org,Tuesday  2:30pm-3:15pm,July-March 31,Y,M/X/W,43.1465,-77.60524,N,Y,Y,"(43.1465, -77.60524)"
Monroe,Curbside Market-SW Family YMCA,597 Thurston Rd. Rochester,597 Thurston Rd,Rochester,NY,14619,Mitch Gruber,5853283380,http://www.foodlinkny.org,Monday  9:45am-10:30am,July-March 31,Y,M/X/W,43.132866,-77.651137,N,Y,Y,"(43.132866, -77.651137)"
Monroe,Curbside Market-The Hamilton,185 Mt. Hope Ave. Rochester,185 Mount Hope Avenue,Rochester,NY,14620,Mitch Gruber,5853283380,http://www.foodlinkny.org,Monday  12pm-12:45pm,July-September,Y,M,43.14573,-77.61013,N,Y,Y,"(43.14573, -77.61013)"
Monroe,Curbside Market-Trillium Health,259 Monroe Ave. #100,259 Monroe,Rochester,NY,14607,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wed  11am-11:45am,July-March 31,Y,M/X/W,43.14959,-77.59906,N,Y,Y,"(43.14959, -77.59906)"
Monroe,Curbside Market-Unity St. Mary's,89 Genesee St. Rochester,89 Genesee Street,Rochester,NY,14611,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thursday  3:30pm-4:15pm,July-September,Y,M,43.14844,-77.63718,N,Y,Y,"(43.14844, -77.63718)"
Monroe,Curbside Market-YWCA Apartments,175 N. Clinton Ave. Rochester,175 North Clinton Ave,Rochester,NY,14604,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thu  4pm-4:45pm,July-September,Y,M,43.16073,-77.6082,N,Y,Y,"(43.16073, -77.6082)"
Monroe,Farm 2 Preschool Lake Ave Farmers' Market,214 Lake Ave Rochester,214 Lake Ave,Rochester,NY,14608,Darla Ferrante,5856544745,,Thurs  2:30pm-5:30pm,June 2-October 6,Y,M,43.16846,-77.6253,Y,Y,Y,"(43.16846, -77.6253)"
Monroe,Farm 2 Preschool Main St. Farmers' Market,444 E. Main St. Rochester,444 East Main Street,Rochester,NY,14604,Darla Ferrante,5856544745,,Wed  3:30pm-6pm,June 8-October 12,Y,M,43.1588,-77.60064,Y,Y,Y,"(43.1588, -77.60064)"
Monroe,Farm 2 Preschool South Ave Farmers' Market,941 South Ave Rochester,941 South Ave,Rochester,NY,14604,Darla Ferrante,5856544745,,Monday  2pm-4:30pm,June 6-October 3,Y,M,43.13663,-77.60895,Y,Y,Y,"(43.13663, -77.60895)"
Monroe,Genesee Valley RMA Farmers' Market,"Administration Bldg. (south parking lot), 900 Jefferson Rd. Henrietta",900 Jefferson Rd.,Henrietta,NY,14623,"William Mulligan, Jr.",5854244600,http://www.geneseevalleyregionalmarketauthority.com,Friday  11am-4pm,June 3-October 28,Y,M,43.08721,-77.61427,N,N,Y,"(43.08721, -77.61427)"
Monroe,Greece Ridge Mall Farmers' Market,271 Greece Ridge Center Drive  Rochester,217 Greece Ridge Center Dr,Greece,NY,14626,Melanie Fazio,5852251140,http://www.themallatgreeceridge.com,Thu/Sat  8am-3pm,June 4-October 28,Y,M,43.20503,-77.68772,N,N,Y,"(43.20503, -77.68772)"
Monroe,Humbolt R-Center Youth Farm Stand,1045 Altantic Ave Rochester,1090 Atlantic Ave,Rochester,NY,14610,Mitch Gruber,5853283380,http://www.foodlink.org,Thursday 2pm-6pm,July-September,Y,M,43.15675,-77.55488,N,Y,Y,"(43.15675, -77.55488)"
Monroe,Irondequoit Farmers' Market,Town Hall Lawn  1280 Titus Ave. Rochester,1280 Titus Ave,Rochester,NY,14617,Katrina Hall,5853367267,http://www.irondequoit.org,Thursday  4pm-8pm,May 26-October 20,Y,P/M,43.21118,-77.58154,Y,Y,Y,"(43.21118, -77.58154)"
Monroe,Kirby's Farm Market,"9739 Ridge Road West, Brockport",9739 Ridge Rd W,Brockport,NY,14420,Linda Kirby,5856372600,http://kirbysfm.com,Daily 10am-5pm,May-December,N,P/M/X,43.250069,-77.984642,N,N,Y,"(43.250069, -77.984642)"
Monroe,Lakeside Farmers' Market,4370 Lake Ave. Rochester,4370 Lake Ave.,Rochester,NY,14612,Robert Putney,5854782014,,Monday  4pm-7pm,May 16-October 17,Y,P/M,43.2505,-77.61413,N,N,Y,"(43.2505, -77.61413)"
Monroe,Long Season WINTER Farmers' Market,"Brookside Community Center, 220 Idlewood Road, Rochester",220 Idlewood Road,Rochester,NY,14618,Sue Gardner-Smith,5852698918,http://www.brightonfarmersmarket.org/this-week-at-long-season-winter-farmers-market-3/,Sunday  1pm-4pm,November 6-May 7,N,M/X/W/P,43.11292,-77.56801,N,N,Y,"(43.11292, -77.56801)"
Monroe,Mary's Place Farm Stand,613 Lexington Ave,613 Lexington Ave,Rochester,NY,14613,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thursday 1pm-4pm,July-September,Y,M,43.17925,-77.64638,N,Y,Y,"(43.17925, -77.64638)"
Monroe,Mendon Farmers' Market,Mendon Station Park,101 Mendon lonia Road,Mendon,NY,14506,Michael Slusser,5852082933,http://www.mendonfarmersmkt.com,Tuesday  3pm-6pm,June 7-October 11,Y,M,42.99082,-77.50241,Y,Y,Y,"(42.99082, -77.50241)"
Monroe,Monroe Village Farmers' Market,"Blessed Sacrament Church lot, 730 Monroe Ave Rochester",730 Monroe Ave,Rochester,NY,14607,Allen Krisiloff,5854734470,http://www.monroevillagefarmersmarket.org,Wednesday  4pm-7pm,June 15-October 12,Y,M,43.14357,-77.58848,N,Y,Y,"(43.14357, -77.58848)"
Monroe,North Chili Farmers' Market,Methodist Church  2200 Westside Drive,2200 Westside Dr,North Chilli,NY,14514,Roger Dart,5855949222,http://www.umcofnorthchili.org,Saturday  8am-1pm,June 18-October 29,Y,M,43.12648,-77.78969,N,N,Y,"(43.12648, -77.78969)"
Monroe,Parma Baptist Comm Church Farm Stand,4997 W. Ridge Rd Spencerport,4997 W. Ridge Rd,Spencerport,NY,14559,Mitch Gruber,5853283380,http://www.foodlink.org,Saturday 2pm-5pm,July-September,Y,M,43.21828,-77.79032,N,Y,Y,"(43.21828, -77.79032)"
Monroe,Partners in Faith Farm Stand,350 Chili Ave. Rochester,350 Chili Avenue,Rochester,NY,14611,Mitch Gruber,5853283380,http://www.foodlinkny.org,Thursday  4pm-7pm,July-September,Y,M,43.1473,-77.64607,N,Y,Y,"(43.1473, -77.64607)"
Monroe,Pittsford Farmers' Market,"Pittsford Colony Plaza, 3400 Monroe Ave.",3400 Monroe Ave.,Rochester,NY,14618,Cindy Christ,5857338104,,Tue/Sat  9am-1pm,May 7-November 22,N,P/M,43.10282,-77.535917,N,N,Y,"(43.10282, -77.535917)"
Monroe,Project Hope Farm Stand,Conkey Corner Park  92 Conkey Ave. Rochester,Clifford Ave and Conkey Ave,Rochester,NY,14621,Mitch Gruber,5853283380,http://www.foodlinkny.org,Wed  4pm-7pm,July-September,Y,M,43.17472,-77.6196,N,Y,Y,"(43.17472, -77.6196)"
Monroe,Rochester Public Market,280 N. Union St. off East Main St.,280 North Union St.,Rochester,NY,14609,Cindy De Coste,5854286907,http://www.cityofrochester.gov/publicmarket,"Saturday  5am-3pm, Tue/Thu  6am-1pm",Year-round,Y,YR,43.1657,-77.59016,Y,Y,Y,"(43.1657, -77.59016)"
